X,Y,Record_ID,Store_Name,Store_Street_Address,Additonal_Address,City,State,Zip_Code,Zip4,County,Store_Type,Latitude,Longitude,Incentive_Program,Grantee_Name,ObjectId
-8191619.61294307,5355206.04223016,441840,CUMBERLAND FARMS 1512,351 UPPER BROADWAY,,FORT EDWARDS,NY,12828,    ,WASHINGTON,Convenience Store,43.283386,-73.586571,,,15434
-8779761.78233502,5309081.3653558,411813,Tops Markets 239,1740 Sheridan Dr,,Buffalo,NY,14223,1210,ERIE,Supermarket,42.981007,-78.869942,,,15441
-8074467.09215172,5010860.28900089,441953,H P NORTH FORK STORES INC,12250 Route 25,,Mattituck,NY,11952,1593,SUFFOLK,Convenience Store,40.989956,-72.534172,,,15457
-8258586.07901958,5303230.99908186,442088,STEWART'S SHOP 233,132 Market St,,Amsterdam,NY,12010,3625,MONTGOMERY,Convenience Store,42.942547,-74.188141,,,15484
-8774797.60096259,5271412.3503812,442198,FEEL RITE HEALTH FOOD SHOPPES,6000 S Park Ave,,Hamburg,NY,14075,3758,ERIE,Convenience Store,42.732952,-78.825348,,,15503
-8250257.82263537,5166835.53708105,442239,Sunflower Market,75 Mill Hill Rd,,Woodstock,NY,12498,1303,ULSTER,Super Store,42.039082,-74.113327,,,15518
-8391949.16669923,5318623.66727854,442347,CVS PHARMACY  5008,39 Meadow St,,Clinton,NY,13323,1625,ONEIDA,Other,43.043686,-75.386162,,,15543
-8237032.51053168,4970871.42060826,437824,BOR KEE FOOD MARKET INC,241 Grand St,,New York,NY,10002,4903,NEW YORK,Specialty Store,40.718246,-73.994522,,,15548
-8313635.12568973,5109264.18636633,442443,ALDI 73056,121 Broadway,,Monticello,NY,12701,1543,SULLIVAN,Supermarket,41.653824,-74.682655,,,15575
-8228461.35501856,4988385.79056763,438081,1296 Rivera Grocery Inc,1296 Walton Ave,,Bronx,NY,10452,7604,BRONX,Convenience Store,40.837387,-73.917526,,,15597
-8284203.47683838,5078814.61903842,413166,GARCIA SUPERMARKET INC,123 North St,,Middletown,NY,10940,4817,ORANGE,Grocery Store,41.449123,-74.418266,,,15601
-8232272.15514689,4979053.80059457,413167,ORANGE & WHITE MARKETS INC,1565 1st Ave,,New York,NY,10028,4003,NEW YORK,Super Store,40.773933,-73.951759,,,15602
-8203430.83355522,4969315.71124778,413245,Walgreens 17192,1415 Hempstead Tpke,,Elmont,NY,11003,2404,NASSAU,Other,40.707653,-73.692673,,,15610
-8279647.05876072,5305031.81039095,413247,STEWART'S SHOP 146,38 W Main St,,Fonda,NY,12068,4859,MONTGOMERY,Convenience Store,42.954388,-74.377335,,,15611
-8216342.66997284,5098065.82713033,413422,CVS PHARMACY  5357,413 Route 376 Ste 1,,Hopewell Jct,NY,12533,4006,DUTCHESS,Other,41.578617,-73.808662,,,15633
-8858130.03593654,5209766.19637319,413522,CVS PHARMACY  5075,117 E Main St,,Westfield,NY,14787,1310,CHAUTAUQUA,Other,42.324856,-79.573936,,,15641
-8221186.29233675,4989397.26519025,413584,Giordano Big G Inc,1554 Paulding Ave,,Bronx,NY,10462,3166,BRONX,Grocery Store,40.844261,-73.852173,,,15645
-8226010.32247027,5001909.73376255,413764,Deli Grocery Commercial Mexicana Corp,264 New Main St,,Yonkers,NY,10701,4112,WESTCHESTER,Convenience Store,40.929237,-73.895508,,,15657
-8222830.48121576,5058290.28061336,413798,Walmart  2531,3133 E Main St,,Mohegan Lake,NY,10547,1521,WESTCHESTER,Super Store,41.31078,-73.866943,,,15659
-8256238.57359773,5063156.78816547,414104,FEDER'S SUPERMARKET INC,12 Hayes Ct,# 101,Monroe,NY,10950,3864,ORANGE,Grocery Store,41.343609,-74.167053,,,15681
-8224338.08107958,4995017.31862437,1649009,Anyeli Deli Grocery Corp.,25 E Gun Hill Rd,,Bronx,NY,10467,2105,BRONX,Convenience Store,40.882442,-73.880486,,,15683
-8777980.78180182,5298205.2814382,439310,Tops Markets 250,1275 Jefferson Ave,,Buffalo,NY,14208,2126,ERIE,Supermarket,42.909489,-78.853943,,,15711
-8273454.80076586,5321186.47353316,439326,Hannaford Food & Drug 8377,235 5th Ave Ext,,Gloversville,NY,12078,1814,FULTON,Super Store,43.060509,-74.321709,,,15712
-8227404.82173144,4989761.621871,439792,Felomar Grocery Store,154 E 175th St,,Bronx,NY,10457,5629,BRONX,Convenience Store,40.846737,-73.908035,,,15761
-8238610.57563316,4960356.80411981,439816,IMMORTAL RISE INC,4705 5th Ave,,Brooklyn,NY,11220,1209,KINGS,Super Store,40.646618,-74.008698,,,15764
-8216267.97459452,5018054.97639852,439995,CVS PHARMACY  223,101 Knollwood Rd,,White Plains,NY,10607,1820,WESTCHESTER,Other,41.038723,-73.807991,,,15781
-8458133.39071394,5312001.98461298,440054,Tops Markets 365,119 W Seneca St,Ste 1,Manlius,NY,13104,2448,ONONDAGA,Supermarket,43.000198,-75.980705,,,15787
-8456900.19339493,5179412.48630672,440064,ALDI 65071,560 Hary L Drive,Ste 50,Johnson City,NY,13790,    ,BROOME,Supermarket,42.122936,-75.969627,,,15788
-8555365.51126681,5184538.08522269,440154,Walmart SUPERCENTER 1976,1400 County Route 64,,Horseheads,NY,14845,2297,CHEMUNG,Super Store,42.157078,-76.854156,,,15799
-8603765.44475187,5239542.15584216,360117,Prattsburgh Marketplace,1 S Main St,,Prattsburgh,NY,14873,9419,STEUBEN,Grocery Store,42.522305,-77.28894,,,15803
-8701063.02116534,5311235.02640877,360300,Rite Aid 10807,601 E Main St,,Batavia,NY,14020,2827,GENESEE,Other,42.995159,-78.162979,,,15825
-8258476.54064064,5307122.46964213,360496,ALDI 65237,4888 State Highway 30,,Amsterdam,NY,12010,7515,MONTGOMERY,Supermarket,42.968132,-74.187157,,,15846
-8779715.02814889,5305669.42413455,360642,7-Eleven 40182H,2731 Delaware Ave,,Buffalo,NY,14216,1129,ERIE,Convenience Store,42.95858,-78.869522,,,15857
-8231794.92848986,5283945.96891087,1590029,Mj's African & Caribbean Market Llc,102 Liberty Street,,Schenectady,NY,12305,    ,SCHENECTADY,Grocery Store,42.815598,-73.947472,,,15882
-8237095.40604398,4949933.92769202,361033,F. J. P. MEAT MARKET INC,2823 Mermaid Ave,,Brooklyn,NY,11224,2016,KINGS,Grocery Store,40.575539,-73.995087,,,15890
-8221943.04223516,4988678.74544043,361191,MD 1511 MEAT & PRODUCE CORP,1511 Metropolitan Ave,,Bronx,NY,10462,6100,BRONX,Super Store,40.839378,-73.858971,,,15900
-8791375.96744846,5323274.95765012,440295,Rite Aid 3600,7804 Buffalo Ave,,Niagara Falls,NY,14304,4222,NIAGARA,Other,43.074215,-78.974274,,,15910
-8508062.07476606,5304037.9070783,440307,Byrne Dairy Skaneateles 30,38 Jordan St,,Skaneateles,NY,13152,1106,ONONDAGA,Convenience Store,42.947853,-76.429222,,,15912
-8644965.90148937,5345836.00946342,440742,Tops Markets 418,3507 Mount Read Blvd,,Rochester,NY,14616,4347,MONROE,Supermarket,43.22208,-77.65905,,,15955
-8227752.24986221,5150042.43335932,441031,CVS  2838,48 E Market St,,Rhinebeck,NY,12572,1606,DUTCHESS,Other,41.926945,-73.911156,,,15980
-8213339.60406971,5257535.92949176,441189,CVS PHARMACY  600,415 Delaware Ave,,Albany,NY,12209,1615,ALBANY,Other,42.641323,-73.781685,,,15993
-8684110.95514886,5268125.73725802,441264,Dollar General 9726,201 Main St S,,Perry,NY,14530,1616,WYOMING,Other,42.711262,-78.010696,,,15998
-8399668.39414931,5518166.81071342,378155,Kinney Drugs 34,371 E Main St,,Gouverneur,NY,13642,1547,ST LAWRENCE,Other,44.339725,-75.455505,,,16016
-8878810.52565815,5197630.20164406,378168,STATE LINE GROCERY,10765 W Main Rd,,Ripley,NY,14775,9747,CHAUTAUQUA,Convenience Store,42.244202,-79.759712,,,16017
-8452656.24912793,5463047.54894528,378278,Kinney Drugs 30,905 Coffeen St,,Watertown,NY,13601,1816,JEFFERSON,Other,43.984524,-75.931503,,,16034
-8232076.01020411,4986835.67457144,378482,3550 Food Corp/Key Food Supermarket,3550 Broadway,aka 3550-52 Broadway,New York,NY,10031,3202,NEW YORK,Super Store,40.826851,-73.949997,,,16054
-8280150.66813707,5047409.58074221,378590,ShopRite 267,153 State Route 94 S,,Warwick,NY,10990,3647,ORANGE,Supermarket,41.23732,-74.381859,,,16065
-8468693.60288855,5323460.42347544,378722,Walgreens 19402,6430 Kirkville Rd,,East Syracuse,NY,13057,2056,ONONDAGA,Other,43.075432,-76.075569,,,16080
-8779887.46204013,5307528.66906899,378888,Dollar General 11797,3170 Delaware Ave,,Buffalo,NY,14217,2023,ERIE,Other,42.970802,-78.871071,,,16102
-8758274.44894414,5345769.099291,378992,Tops Markets 38,3949 Lockport Olcott Rd,,Lockport,NY,14094,1132,NIAGARA,Supermarket,43.221642,-78.676918,,,16113
-8489621.22187972,5176805.55916801,414371,COMMUNITY SHOP IGA,104 North Ave,,Owego,NY,13827,1327,TIOGA,Grocery Store,42.105564,-76.263565,,,16118
-8212347.63608725,5387627.04411188,416834,Stewarts Shop 125,3827 Main St,,Warrensburg,NY,12885,1400,WARREN,Convenience Store,43.495033,-73.772774,,,16123
-8228097.00632519,4955824.47681602,415635,Rite Aid 10585,2064 Mill Ave,,Brooklyn,NY,11234,5922,KINGS,Other,40.615719,-73.914253,,,16139
-8183649.80531922,5327858.12466304,415790,HANNAFORD FOOD&DRUG  8333,1165 ROUTE 29,,GREENWICH,NY,12834,    ,WASHINGTON,Super Store,43.104282,-73.514977,,,16152
-8182930.34745022,4966778.31974712,416025,King Kullen 7,1340 Wantagh Ave,,Wantagh,NY,11793,2215,NASSAU,Supermarket,40.690372,-73.508514,,,16174
-8120387.94057682,4994962.84091201,416505,Walmart  2156,750 Middle Country Rd,,Middle Island,NY,11953,2542,SUFFOLK,Super Store,40.882072,-72.946686,,,16212
-8228321.20377965,4961620.10996641,416569,ANGELA 11 FISH MARKET,9501 Church Ave,,Brooklyn,NY,11212,2452,KINGS,Specialty Store,40.655228,-73.916267,,,16218
-8753203.28954105,5276574.75893813,374485,Tops Markets 118,65 Grey St,,East Aurora,NY,14052,2126,ERIE,Supermarket,42.767006,-78.631363,,,16246
-8226017.11295921,4985531.59633754,374526,ALMANZAR GROCERY & FOOD CORP,854 Intervale Ave,Frnt A,Bronx,NY,10459,5118,BRONX,Convenience Store,40.817986,-73.895569,,,16251
-8646099.6905031,5213087.21550324,374586,Walmart  2326,1000 State Route 36,,Hornell,NY,14843,9300,STEUBEN,Super Store,42.346909,-77.669235,,,16255
-8228885.14832001,5325260.41053777,374639,STEWART'S SHOP 360,465 Middle Grove Rd,,Middle Grove,NY,12850,1107,SARATOGA,Convenience Store,43.087242,-73.921333,,,16260
-8217995.43045265,5262873.78394496,414389,Rite Aid 10691,1225 Western Ave,,Albany,NY,12203,3335,ALBANY,Other,42.676586,-73.823509,,,16275
-8774592.10518258,5317810.16936134,374852,Wegmans 86,3135 Niagara Falls Blvd,,Amherst,NY,14228,1640,ERIE,Supermarket,43.038345,-78.823502,,,16279
-8736201.12975372,5240467.47935067,374881,Dollar General 8627,12189 Route 16,,Chaffee,NY,14030,9602,CATTARAUGUS,Other,42.528431,-78.47863,,,16281
-8235506.3203129,4958703.60161335,375142,ROKIM FOOD INC,4101 16th Ave,,Brooklyn,NY,11204,1001,KINGS,Grocery Store,40.635349,-73.980812,,,16303
-8230891.23686359,4963566.44822172,375295,Albany Bakery,337 Albany Ave,,Brooklyn,NY,11213,4430,KINGS,Specialty Store,40.668491,-73.939354,,,16318
-8191420.01709608,4962518.46214777,375536,120 North Main Street Meat Corp/Gala Foods Spmkt,120 N Main St,,Freeport,NY,11520,2223,NASSAU,Super Store,40.66135,-73.584778,,,16338
-8507178.86592611,5268446.46859239,376787,MODERN MARKET,1 E Cayuga St,,Moravia,NY,13118,9605,CAYUGA,Supermarket,42.713379,-76.421288,,,16339
-8632128.76045007,5328422.88776055,375633,Wegmans 25,3195 Monroe Ave,,Rochester,NY,14618,4605,MONROE,Supermarket,43.107986,-77.543732,,,16366
-8226981.91898592,4992281.88306883,1637523,Mobil Mart,1764 Dr Martin L King Jr Blvd,,Bronx,NY,10453,6943,BRONX,Convenience Store,40.863861,-73.904236,,,16371
-8149403.36585208,4991340.90346078,417040,Stop & Shop 560,291 W Main St,,Smithtown,NY,11787,2608,SUFFOLK,Supermarket,40.857468,-73.207336,,,16391
-8232885.41422167,4968687.21200239,417291,TAUBER'S FISH STORE,149 Lee Ave,,Brooklyn,NY,11211,8030,KINGS,Specialty Store,40.703373,-73.957268,,,16419
-8450873.57880236,5462123.34623435,417998,Stewarts Shop 433,229 N Massey St,,Watertown,NY,13601,2403,JEFFERSON,Convenience Store,43.97855,-75.915489,,,16458
-8086355.56849048,4984365.06106663,418365,Walgreens 17275,161 Main St,,Westhampton Beach,NY,11978,2701,SUFFOLK,Other,40.810055,-72.640968,,,16480
-8779471.23846405,5309081.3653558,379168,ALDI 65074,1820 Sheridan Dr,,Buffalo,NY,14223,1212,ERIE,Supermarket,42.981007,-78.867332,,,16481
-8773272.30129974,5276760.36376702,414534,Tops Markets 215,4250 McKinley Pkwy,,Hamburg,NY,14075,1006,ERIE,Supermarket,42.76823,-78.811646,,,16518
-8757521.14994994,5306704.11787778,376982,FEDERAL MEATS 13,8670 Main St,,Williamsville,NY,14221,7502,ERIE,Other,42.965382,-78.670151,,,16522
-8212214.27533728,5387450.88259572,379300,CUMBERLAND FARMS 1508,3805 Main St,,Warrensburg,NY,12885,1630,WARREN,Convenience Store,43.493885,-73.771576,,,16538
-8165493.37373186,5296877.01364653,427796,CUMBERLAND FARMS  1659,25 Church St,,Hoosick Falls,NY,12090,1642,RENSSELAER,Convenience Store,42.900749,-73.351875,,,16571
-8476292.2713301,5320490.21278205,418520,KLEEN FOOD MARKET,500 Catherine St,,Syracuse,NY,13203,1937,ONONDAGA,Grocery Store,43.055939,-76.143829,,,16622
-8226064.64638178,5003408.31415367,375831,N W GROCERY CORP,153 N BROADWAY,,YONKERS,NY,10701,    ,WESTCHESTER,Grocery Store,40.939407,-73.895996,,,16639
-8235400.12151868,4961870.88309587,1640895,Ayman Musa Eisheh,561 17th St,,Brooklyn,NY,11218,1157,KINGS,Convenience Store,40.656937,-73.979858,,,16643
-8781541.89231229,5309109.81991157,1632698,M&A Mini Mart 716 Inc,1310 Sheridan Dr,,Buffalo,NY,14217,1208,ERIE,Convenience Store,42.981194,-78.885933,,,16662
-8352706.37452682,5314413.7695188,376285,STEWART'S SHOP 155,27 E Clark St,,Ilion,NY,13357,1207,HERKIMER,Convenience Store,43.016041,-75.033638,,,16672
-8781597.10677973,5295917.10024513,1647650,McDonald's #4836,390 Niagara St,,Buffalo,NY,14201,1833,ERIE,Restaurant Meals Program,42.894432,-78.886429,,,16677
-8235239.59881296,4954250.92265606,376619,319 MEAT MARKET CORP/KEY FOOD,319 Kings Hwy,,Brooklyn,NY,11223,1401,KINGS,Super Store,40.604988,-73.978416,,,16700
-8225273.94403868,4988091.07889839,414931,Western Beef Retail 36,1564 Southern Blvd,,Bronx,NY,10460,5612,BRONX,Supermarket,40.835384,-73.888893,,,16786
-8525995.0881354,5299792.76288743,373832,Tops Markets 504,352 Genesee St,,Auburn,NY,13021,3126,CAYUGA,Supermarket,42.919933,-76.590317,,,16791
-8318268.91081349,5128864.12409272,415005,Walgreens 19811,144 State Route 52 E,,Liberty,NY,12754,2227,SULLIVAN,Other,41.785244,-74.724281,,,16820
-8202620.53898174,5298273.67561013,373890,PRICE CHOPPER  094,1 Price Chopper Plz,,Mechanicville,NY,12118,1250,SARATOGA,Supermarket,42.909939,-73.685394,,,16822
-8174854.34103215,5603626.11848475,418979,Stewarts Shop 378,9615 Route 9,,Chazy,NY,12921,    ,CLINTON,Convenience Store,44.886215,-73.435966,,,16859
-8474708.41761509,5355767.26585305,374021,Walmart SUPERCENTER 2911,3018 East Ave,,Central Square,NY,13036,2615,OSWEGO,Super Store,43.287056,-76.129601,,,16872
-8760516.6461277,5294316.90600048,415255,Wegmans 87,4960 Transit Rd,,Depew,NY,14043,4616,ERIE,Supermarket,42.8839,-78.69706,,,16892
-8226196.33733939,4969207.62999719,374078,OGGI PRODUCE INC,66-64 FRESH POND RD,,RIDGEWOOD,NY,11385,    ,QUEENS,Super Store,40.706917,-73.897179,,,16894
-8225647.64356927,4993313.48830945,419137,Mr. Superfood Food Corp/C-Town Supermarket,30 E 198th St,,Bronx,NY,10468,1803,BRONX,Super Store,40.870869,-73.89225,,,16912
-8135125.86192141,4984620.24253052,377843,CVS PHARMACY  1192,305 Main St,,Holbrook,NY,11741,1501,SUFFOLK,Other,40.81179,-73.079079,,,16923
-8175088.77987976,5443412.53763157,419153,Walmart SUPERCENTER 2424,1134 Wicker St,,Ticonderoga,NY,12883,3103,ESSEX,Super Store,43.857475,-73.438072,,,16930
-8191339.31046525,5119256.30951268,374145,CUMBERLAND FARMS 1594,3205 MAIN ST.  ROUTE 22,PO BOX 661,DOVER PLAINS,NY,12522,0661,DUTCHESS,Convenience Store,41.720856,-73.584053,,,16933
-8285769.63075435,5208210.37277801,415440,GREAT AMERICAN - PRATTSVILLE,14530 Main St,,Prattsville,NY,12468,6457,GREENE,Other,42.314522,-74.432335,,,16962
-8252978.13703189,4955313.12831425,374276,Beyar's Market Inc,2241 Victory Blvd,,Staten Island,NY,10314,6629,RICHMOND,Supermarket,40.612232,-74.137764,,,16972
-8234850.64851213,4957926.90258249,403964,PARKVILLE FOOD CENTER,109 Lawrence Ave,,Brooklyn,NY,11230,1102,KINGS,Grocery Store,40.630054,-73.974922,,,17002
-8236967.94522702,4957897.2733575,404022,STAR FOOD CENTER INC,5520 14th Ave,,Brooklyn,NY,11219,4206,KINGS,Grocery Store,40.629852,-73.993942,,,17010
-8475820.05405015,5347395.54983932,404068,Kinney Drugs 32,9543 ROUTE 11,,BREWERTON,NY,13029,9735,ONONDAGA,Other,43.232288,-76.139587,,,17014
-8770059.39815646,5304361.08517694,405400,Walgreens 3267,2043 Kensington Ave,,Amherst,NY,14226,4722,ERIE,Other,42.949978,-78.782784,,,17037
-8466221.30831752,5317018.36774388,502599,Wegmans 30,6789 E Genesee St,,Fayetteville,NY,13066,1640,ONONDAGA,Supermarket,43.033146,-76.05336,,,17041
-8454375.24470476,5461729.18829771,502904,PRICE CHOPPER  102,1283 Arsenal St # 81,,Watertown,NY,13601,2252,JEFFERSON,Supermarket,43.976002,-75.946945,,,17067
-8626824.83199174,5329645.08257354,503037,Dollar General 9233,453 W Commercial St,,East Rochester,NY,14445,2201,MONROE,Other,43.116001,-77.496086,,,17079
-8200155.92545557,5358102.74792969,503570,CVS PHARMACY  2091,5 Main St,,Queensbury,NY,12804,4067,WARREN,Other,43.302326,-73.663254,,,17128
-8216398.7749962,4973910.41606481,503638,QUEENS HEALTH EMPORIUM,15901 Horace Harding Expy,,Fresh Meadows,NY,11365,1424,QUEENS,Supermarket,40.738934,-73.809166,,,17133
-8229608.83632966,4962765.88299432,330905,East 93rd Street Food Corp/Bravo Supermarket,80 E 93rd St,,Brooklyn,NY,11212,2354,KINGS,Super Store,40.663036,-73.927834,,,17147
-8232308.66793987,5074235.76060544,505596,Foodtown 600,49 Chestnut St,,Cold Spring,NY,10516,2508,PUTNAM,Super Store,41.418285,-73.952087,,,17228
-8231739.71402242,4957510.63485503,505703,Wolfs Grocery,2362 Nostrand Ave,,Brooklyn,NY,11210,3840,KINGS,Supermarket,40.627216,-73.946976,,,17240
-8215759.24452159,5259961.9067572,505716,CVS PHARMACY  744,613 New Scotland Ave,,Albany,NY,12208,1902,ALBANY,Other,42.657352,-73.803421,,,17241
-8211222.30735482,5272280.79002465,1598664,Halal Supermarket,700 New Loudon Rd,,Latham,NY,12110,4068,ALBANY,Grocery Store,42.738682,-73.762665,,,17263
-8772296.36332395,5295240.64602013,503867,RITE AID  1807,1224 E Lovejoy St,,Buffalo,NY,14206,1216,ERIE,Other,42.88998,-78.802879,,,17320
-8221954.06286475,4965935.50694608,328857,GOLDEN MANGO AMERICA INC,8105 Rockaway Blvd,,Ozone Park,NY,11416,1227,QUEENS,Super Store,40.684631,-73.85907,,,17341
-8347272.53622273,5572219.88370546,503885,Potsdam Save A Lot 23981,200 Market St,,Potsdam,NY,13676,1217,ST LAWRENCE,Supermarket,44.685978,-74.984825,,,17343
-8228801.99266039,4963147.73930357,330807,LOS PRIMOS GROCERY,57 Sutter Ave,Ste A,Brooklyn,NY,11212,4102,KINGS,Convenience Store,40.665638,-73.920586,,,17424
-8470010.8464231,5322593.01761131,330855,Wegmans 37,4256 James St,,East Syracuse,NY,13057,2175,ONONDAGA,Supermarket,43.06974,-76.087402,,,17433
-8607258.65037297,5346624.60803426,503916,Walgreens 19548,1250 State Route 104 # 400,,Ontario,NY,14519,8953,WAYNE,Other,43.227242,-77.32032,,,17444
-8769554.00766826,5286243.82897017,328897,ALDI 65092,1980 Ridge Rd,,West Seneca,NY,14224,    ,ERIE,Supermarket,42.830738,-78.778244,,,17456
-8493726.79601967,5347229.46958581,503942,Circle K 4707626,485 Main St,,Phoenix,NY,13135,2015,OSWEGO,Convenience Store,43.231201,-76.300446,,,17457
-8218381.93172468,5122776.275541,331118,CVS PHARMACY  5049,2 West Rd,,Pleasant Valley,NY,12569,7904,DUTCHESS,Other,41.744453,-73.826981,,,17461
-8213447.47265629,5053227.73600163,331196,CVS PHARMACY  1185,2000 Commerce St,,Yorktown Hts,NY,10598,4412,WESTCHESTER,Other,41.276611,-73.782654,,,17472
-8217567.40701055,4966432.28940243,403456,Little Guyana Bake Shop,12413 Liberty Ave,,South Richmond Hill,NY,11419,2231,QUEENS,Grocery Store,40.688015,-73.819664,,,17488
-8218781.01209918,4969466.96826437,403477,C TOWN SUPERMARKET,8129 Lefferts Blvd,,Kew Gardens,NY,11415,1728,QUEENS,Grocery Store,40.708683,-73.830566,,,17490
-8548157.57423795,5175282.58119766,403500,Dandy Mini Mart 24,908 E Church St,,Elmira,NY,14901,2842,CHEMUNG,Convenience Store,42.095413,-76.789406,,,17493
-8237191.36344504,4959388.52670993,403630,46 St Food Center Inc,1048 46th St,,Brooklyn,NY,11219,2401,KINGS,Grocery Store,40.640018,-73.995949,,,17505
-8485591.34499351,5319132.12040123,403902,Wegmans 39,3325 W Genesee St,,Syracuse,NY,13219,1303,ONONDAGA,Supermarket,43.047024,-76.227364,,,17531
-8258169.85544351,5306489.92901335,327864,Walmart  2146,101 Sanford Farms Shopping Ctr,,Amsterdam,NY,12010,7535,MONTGOMERY,Super Store,42.963974,-74.184402,,,17547
-8220852.44518386,5313638.39266934,501747,ALDI 65117,2008 Doubleday Ave,,Ballston Spa,NY,12020,1200,SARATOGA,Supermarket,43.010948,-73.849174,,,17554
-8404743.89501254,5263991.60034076,501775,Quickway 26,84 N Main St,,Sherburne,NY,13460,9563,CHENANGO,Convenience Store,42.683968,-75.501099,,,17576
-8191471.7806593,5297747.81326122,500485,Walgreens 19732,4 Main St,,Schaghticoke,NY,12154,    ,RENSSELAER,Other,42.906479,-73.585243,,,17598
-8234697.80685127,4967222.58369189,404612,331 Eusebio Food Corp,331 Myrtle Ave,,Brooklyn,NY,11205,3201,KINGS,Supermarket,40.693398,-73.973549,,,17603
-8232859.03150235,4968654.76021739,504056,Affairs Supplier Inc,159 Lee Ave,,Brooklyn,NY,11211,8030,KINGS,Specialty Store,40.703152,-73.957031,,,17631
-8639481.96941442,5337855.85493872,328086,Tops Markets 460,285 Upper Falls Blvd,,Rochester,NY,14605,2184,MONROE,Supermarket,43.169819,-77.609787,,,17671
-8216487.94190833,5302134.04422889,329144,Walgreens 19882,27 Round Lake Rd,,Ballston Lake,NY,12019,1129,SARATOGA,Other,42.935333,-73.809967,,,17699
-8228569.22360514,4974496.64193347,504206,DYNASTY MEAT CORP,4610 Queens Blvd,,Sunnyside,NY,11104,1712,QUEENS,Super Store,40.742924,-73.918495,,,17701
